id,partical_id,source_x,source_y,dest_x,dest_y,Timestamp
67575,24,360,718,360,717,"2017-01-31 10:11:42"
67576,4,74,94,75,94,"2017-01-31 10:11:42"
67577,16,482,85,482,86,"2017-01-31 10:11:43"
67578,28,6,717,6,716,"2017-01-31 10:11:43"
67579,21,180,725,180,724,"2017-01-31 10:11:43"
67580,20,120,724,120,723,"2017-01-31 10:11:43"
67581,31,504,241,503,241,"2017-01-31 10:11:43"
67582,40,86,160,87,160,"2017-01-31 10:11:43"
67583,18,27,82,27,83,"2017-01-31 10:11:44"
67584,12,240,83,241,84,"2017-01-31 10:11:44"
67585,34,514,496,513,496,"2017-01-31 10:11:44"
67586,23,302,723,302,722,"2017-01-31 10:11:45"
67587,44,83,494,84,494,"2017-01-31 10:11:45"
67588,22,255,725,255,724,"2017-01-31 10:11:45"
67589,25,421,717,421,716,"2017-01-31 10:11:46"
67590,2,60,723,60,722,"2017-01-31 10:11:46"
67591,43,88,400,89,400,"2017-01-31 10:11:46"
67592,20,120,723,120,722,"2017-01-31 10:11:46"
67593,21,180,724,180,723,"2017-01-31 10:11:46"
67594,31,503,241,502,241,"2017-01-31 10:11:46"
67595,20,120,722,120,721,"2017-01-31 10:11:47"
67596,40,87,160,88,160,"2017-01-31 10:11:47"
67597,28,6,716,6,715,"2017-01-31 10:11:47"
67598,16,482,86,482,87,"2017-01-31 10:11:47"
67599,4,75,94,76,93,"2017-01-31 10:11:47"
67600,24,360,717,360,716,"2017-01-31 10:11:48"
67601,12,241,84,242,85,"2017-01-31 10:11:48"
67602,18,27,83,28,84,"2017-01-31 10:11:48"
67603,28,6,715,6,714,"2017-01-31 10:11:48"
67604,16,482,87,482,88,"2017-01-31 10:11:48"
67605,4,76,93,77,92,"2017-01-31 10:11:48"
67606,34,513,496,512,496,"2017-01-31 10:11:48"
67607,24,360,716,360,715,"2017-01-31 10:11:48"
67608,12,242,85,242,86,"2017-01-31 10:11:49"
67609,40,88,160,89,160,"2017-01-31 10:11:49"
67610,21,180,723,180,722,"2017-01-31 10:11:49"
67611,18,28,84,28,85,"2017-01-31 10:11:49"
67612,12,242,86,243,87,"2017-01-31 10:11:50"
67613,40,89,160,90,160,"2017-01-31 10:11:50"
67614,20,120,721,120,720,"2017-01-31 10:11:50"
67615,43,89,400,90,400,"2017-01-31 10:11:51"
67616,31,502,241,501,241,"2017-01-31 10:11:51"
67617,2,60,722,60,721,"2017-01-31 10:11:51"
67618,37,515,733,514,733,"2017-01-31 10:11:52"
67619,23,302,722,302,721,"2017-01-31 10:11:52"
67620,4,77,92,78,92,"2017-01-31 10:11:52"
67621,28,6,714,6,713,"2017-01-31 10:11:52"
67622,16,482,88,482,89,"2017-01-31 10:11:52"
67623,24,360,715,360,714,"2017-01-31 10:11:52"
67624,21,180,722,180,721,"2017-01-31 10:11:52"
67625,20,120,720,120,719,"2017-01-31 10:11:52"
67626,43,90,400,91,399,"2017-01-31 10:11:53"
67627,25,421,716,421,715,"2017-01-31 10:11:53"
67628,22,255,724,255,723,"2017-01-31 10:11:53"
67629,44,84,494,85,494,"2017-01-31 10:11:53"
67630,34,512,496,511,496,"2017-01-31 10:11:53"
67631,4,78,92,79,91,"2017-01-31 10:11:53"
67632,23,302,721,302,720,"2017-01-31 10:11:54"
67633,37,514,733,513,733,"2017-01-31 10:11:54"
67634,2,60,721,60,720,"2017-01-31 10:11:55"
67635,31,501,241,500,241,"2017-01-31 10:11:55"
67636,40,90,160,91,160,"2017-01-31 10:11:55"
67637,12,243,87,244,88,"2017-01-31 10:11:56"
67638,18,28,85,28,86,"2017-01-31 10:11:56"
67639,28,6,713,6,712,"2017-01-31 10:11:56"
67640,44,85,494,86,494,"2017-01-31 10:11:56"
67641,22,255,723,255,722,"2017-01-31 10:11:57"
67642,25,421,715,421,714,"2017-01-31 10:11:57"
67643,37,513,733,512,733,"2017-01-31 10:11:57"
67644,23,302,720,302,719,"2017-01-31 10:11:58"
67645,4,79,91,80,91,"2017-01-31 10:11:58"
67646,34,511,496,510,496,"2017-01-31 10:11:58"
67647,16,482,89,482,90,"2017-01-31 10:11:58"
67648,24,360,714,360,713,"2017-01-31 10:11:58"
67649,21,180,721,180,720,"2017-01-31 10:11:59"
67650,20,120,719,120,718,"2017-01-31 10:11:59"
67651,43,91,399,92,398,"2017-01-31 10:11:59"
67652,2,60,720,60,719,"2017-01-31 10:11:59"
67653,31,500,241,499,241,"2017-01-31 10:11:59"
67654,40,91,160,92,160,"2017-01-31 10:11:59"
67655,12,244,88,244,89,"2017-01-31 10:12:00"
67656,18,28,86,28,87,"2017-01-31 10:12:00"
67657,28,6,712,6,711,"2017-01-31 10:12:00"
67658,44,86,494,87,494,"2017-01-31 10:12:00"
67659,22,255,722,255,721,"2017-01-31 10:12:00"
67660,25,421,714,421,713,"2017-01-31 10:12:00"
67661,43,92,398,93,397,"2017-01-31 10:12:00"
67662,20,120,718,120,717,"2017-01-31 10:12:00"
67663,21,180,720,180,719,"2017-01-31 10:12:01"
67664,24,360,713,360,712,"2017-01-31 10:12:01"
67665,16,482,90,482,91,"2017-01-31 10:12:01"
67666,34,510,496,509,496,"2017-01-31 10:12:01"
67667,4,80,91,81,91,"2017-01-31 10:12:01"
67668,23,302,719,302,718,"2017-01-31 10:12:02"
67669,37,512,733,511,733,"2017-01-31 10:12:02"
67670,2,60,719,60,718,"2017-01-31 10:12:02"
67671,31,499,241,498,241,"2017-01-31 10:12:02"
67672,40,92,160,93,160,"2017-01-31 10:12:02"
67673,12,244,89,245,90,"2017-01-31 10:12:02"
67674,18,28,87,29,88,"2017-01-31 10:12:02"
67675,28,6,711,6,710,"2017-01-31 10:12:03"
67676,44,87,494,88,494,"2017-01-31 10:12:03"
67677,22,255,721,255,720,"2017-01-31 10:12:03"
67678,25,421,713,421,712,"2017-01-31 10:12:03"
67679,43,93,397,94,396,"2017-01-31 10:12:03"
67680,20,120,717,120,716,"2017-01-31 10:12:03"
67681,21,180,719,180,718,"2017-01-31 10:12:03"
67682,24,360,712,360,711,"2017-01-31 10:12:03"
67683,16,482,91,482,92,"2017-01-31 10:12:04"
67684,34,509,496,508,496,"2017-01-31 10:12:04"
67685,4,81,91,82,91,"2017-01-31 10:12:04"
67686,23,302,718,302,717,"2017-01-31 10:12:04"
67687,37,511,733,510,733,"2017-01-31 10:12:04"
67688,2,60,718,60,717,"2017-01-31 10:12:04"
67689,31,498,241,497,241,"2017-01-31 10:12:04"
67690,40,93,160,94,160,"2017-01-31 10:12:04"
67691,12,245,90,246,91,"2017-01-31 10:12:04"
67692,18,29,88,29,89,"2017-01-31 10:12:04"
67693,28,6,710,6,709,"2017-01-31 10:12:05"
67694,44,88,494,89,494,"2017-01-31 10:12:05"
67695,22,255,720,255,719,"2017-01-31 10:12:05"
67696,25,421,712,422,711,"2017-01-31 10:12:05"
67697,37,510,733,509,733,"2017-01-31 10:12:05"
67698,23,302,717,302,716,"2017-01-31 10:12:05"
67699,4,82,91,83,90,"2017-01-31 10:12:05"
67700,34,508,496,507,496,"2017-01-31 10:12:05"
67701,16,482,92,482,93,"2017-01-31 10:12:06"
67702,24,360,711,360,710,"2017-01-31 10:12:06"
67703,21,180,718,180,717,"2017-01-31 10:12:06"
67704,20,120,716,120,715,"2017-01-31 10:12:06"
67705,43,94,396,95,395,"2017-01-31 10:12:06"
67706,2,60,717,60,716,"2017-01-31 10:12:06"
67707,22,255,719,255,718,"2017-01-31 10:12:06"
67708,44,89,494,90,494,"2017-01-31 10:12:06"
67709,28,6,709,6,708,"2017-01-31 10:12:06"
67710,18,29,89,30,90,"2017-01-31 10:12:07"
67711,12,246,91,246,92,"2017-01-31 10:12:07"
67712,40,94,160,95,160,"2017-01-31 10:12:07"
67713,31,497,241,496,241,"2017-01-31 10:12:07"
67714,25,422,711,423,710,"2017-01-31 10:12:07"
67715,37,509,733,508,733,"2017-01-31 10:12:07"
67716,23,302,716,302,715,"2017-01-31 10:12:07"
67717,4,83,90,84,90,"2017-01-31 10:12:07"
67718,34,507,496,506,496,"2017-01-31 10:12:08"
67719,16,482,93,482,94,"2017-01-31 10:12:08"
67720,24,360,710,360,709,"2017-01-31 10:12:08"
67721,21,180,717,180,716,"2017-01-31 10:12:08"
67722,18,30,90,30,91,"2017-01-31 10:12:08"
67723,28,6,708,6,707,"2017-01-31 10:12:08"
67724,44,90,494,91,494,"2017-01-31 10:12:09"
67725,22,255,718,255,717,"2017-01-31 10:12:09"
67726,2,60,716,60,715,"2017-01-31 10:12:09"
67727,43,95,395,96,395,"2017-01-31 10:12:09"
67728,20,120,715,120,714,"2017-01-31 10:12:09"
67729,12,246,92,246,93,"2017-01-31 10:12:10"
67730,24,360,709,360,708,"2017-01-31 10:12:10"
67731,16,482,94,482,95,"2017-01-31 10:12:10"
67732,34,506,496,505,495,"2017-01-31 10:12:10"
67733,4,84,90,85,91,"2017-01-31 10:12:10"
67734,23,302,715,302,714,"2017-01-31 10:12:10"
67735,37,508,733,507,733,"2017-01-31 10:12:10"
67736,25,423,710,424,709,"2017-01-31 10:12:11"
67737,31,496,241,495,241,"2017-01-31 10:12:11"
67738,40,95,160,96,160,"2017-01-31 10:12:11"
67739,21,180,716,181,715,"2017-01-31 10:12:11"
67740,18,30,91,31,92,"2017-01-31 10:12:11"
67741,28,6,707,6,706,"2017-01-31 10:12:11"
67742,44,91,494,92,494,"2017-01-31 10:12:11"
67743,22,255,717,255,716,"2017-01-31 10:12:11"
67744,2,60,715,60,714,"2017-01-31 10:12:12"
67745,43,96,395,97,394,"2017-01-31 10:12:12"
67746,20,120,714,120,713,"2017-01-31 10:12:12"
67747,12,246,93,247,94,"2017-01-31 10:12:12"
67748,24,360,708,360,707,"2017-01-31 10:12:12"
67749,16,482,95,482,96,"2017-01-31 10:12:12"
67750,34,505,495,504,495,"2017-01-31 10:12:12"
67751,4,85,91,86,91,"2017-01-31 10:12:12"
67752,23,302,714,302,713,"2017-01-31 10:12:13"
67753,37,507,733,507,734,"2017-01-31 10:12:13"
67754,25,424,709,424,708,"2017-01-31 10:12:13"
67755,31,495,241,494,241,"2017-01-31 10:12:13"
67756,2,60,714,60,713,"2017-01-31 10:12:13"
67757,22,255,716,255,715,"2017-01-31 10:12:13"
67758,44,92,494,93,494,"2017-01-31 10:12:13"
67759,28,6,706,6,705,"2017-01-31 10:12:13"
67760,18,31,92,31,93,"2017-01-31 10:12:14"
67761,21,181,715,182,714,"2017-01-31 10:12:14"
67762,40,96,160,97,160,"2017-01-31 10:12:14"
67763,43,97,394,98,393,"2017-01-31 10:12:14"
67764,20,120,713,120,712,"2017-01-31 10:12:14"
67765,12,247,94,247,95,"2017-01-31 10:12:15"
67766,24,360,707,360,706,"2017-01-31 10:12:15"
67767,16,482,96,482,97,"2017-01-31 10:12:15"
67768,34,504,495,503,495,"2017-01-31 10:12:15"
67769,4,86,91,87,92,"2017-01-31 10:12:15"
67770,28,6,705,6,704,"2017-01-31 10:12:15"
67771,18,31,93,30,94,"2017-01-31 10:12:15"
67772,21,182,714,183,713,"2017-01-31 10:12:15"
67773,40,97,160,98,160,"2017-01-31 10:12:16"
67774,31,494,241,493,241,"2017-01-31 10:12:16"
67775,25,424,708,425,707,"2017-01-31 10:12:16"
67776,37,507,734,507,735,"2017-01-31 10:12:16"
67777,23,302,713,302,712,"2017-01-31 10:12:16"
67778,44,93,494,94,494,"2017-01-31 10:12:16"
67779,22,255,715,255,714,"2017-01-31 10:12:16"
67780,2,60,713,60,712,"2017-01-31 10:12:16"
67781,43,98,393,99,393,"2017-01-31 10:12:16"
67782,31,493,241,492,241,"2017-01-31 10:12:17"
67783,25,425,707,426,706,"2017-01-31 10:12:17"
67784,37,507,735,506,736,"2017-01-31 10:12:17"
67785,23,302,712,302,711,"2017-01-31 10:12:17"
67786,4,87,92,88,92,"2017-01-31 10:12:17"
67787,34,503,495,502,495,"2017-01-31 10:12:17"
67788,16,482,97,482,98,"2017-01-31 10:12:17"
67789,24,360,706,360,705,"2017-01-31 10:12:17"
67790,12,247,95,247,96,"2017-01-31 10:12:17"
67791,20,120,712,120,711,"2017-01-31 10:12:18"
67792,40,98,160,99,160,"2017-01-31 10:12:18"
67793,2,60,712,60,711,"2017-01-31 10:12:18"
67794,22,255,714,255,713,"2017-01-31 10:12:18"
67795,44,94,494,95,494,"2017-01-31 10:12:18"
67796,28,6,704,6,703,"2017-01-31 10:12:18"
67797,18,30,94,30,95,"2017-01-31 10:12:18"
67798,21,183,713,183,712,"2017-01-31 10:12:18"
67799,43,99,393,100,393,"2017-01-31 10:12:18"
67800,31,492,241,491,241,"2017-01-31 10:12:19"
67801,40,99,160,100,160,"2017-01-31 10:12:19"
67802,20,120,711,120,710,"2017-01-31 10:12:19"
67803,12,247,96,247,97,"2017-01-31 10:12:19"
67804,24,360,705,360,704,"2017-01-31 10:12:19"
67805,21,183,712,184,711,"2017-01-31 10:12:19"
67806,43,100,393,101,393,"2017-01-31 10:12:19"
67807,2,60,711,60,710,"2017-01-31 10:12:20"
67808,25,426,706,427,705,"2017-01-31 10:12:20"
67809,37,506,736,505,736,"2017-01-31 10:12:20"
67810,23,302,711,302,710,"2017-01-31 10:12:20"
67811,4,88,92,89,92,"2017-01-31 10:12:20"
67812,34,502,495,501,495,"2017-01-31 10:12:20"
67813,16,482,98,482,99,"2017-01-31 10:12:20"
67814,18,30,95,30,96,"2017-01-31 10:12:20"
67815,12,247,97,247,98,"2017-01-31 10:12:20"
67816,20,120,710,120,709,"2017-01-31 10:12:21"
67817,40,100,160,101,160,"2017-01-31 10:12:21"
67818,31,491,241,490,241,"2017-01-31 10:12:21"
67819,22,255,713,255,712,"2017-01-31 10:12:21"
67820,44,95,494,96,494,"2017-01-31 10:12:21"
67821,28,6,703,6,702,"2017-01-31 10:12:21"
67822,24,360,704,360,703,"2017-01-31 10:12:21"
67823,21,184,711,184,710,"2017-01-31 10:12:21"
67824,43,101,393,102,393,"2017-01-31 10:12:21"
67825,2,60,710,60,709,"2017-01-31 10:12:22"
67826,25,427,705,427,704,"2017-01-31 10:12:22"
67827,37,505,736,504,736,"2017-01-31 10:12:22"
67828,23,302,710,302,709,"2017-01-31 10:12:22"
67829,4,89,92,90,92,"2017-01-31 10:12:22"
67830,34,501,495,500,495,"2017-01-31 10:12:22"
67831,16,482,99,482,100,"2017-01-31 10:12:22"
67832,18,30,96,30,97,"2017-01-31 10:12:22"
67833,12,247,98,247,99,"2017-01-31 10:12:22"
67834,20,120,709,120,708,"2017-01-31 10:12:23"
67835,40,101,160,102,160,"2017-01-31 10:12:23"
67836,31,490,241,489,241,"2017-01-31 10:12:23"
67837,22,255,712,255,711,"2017-01-31 10:12:23"
67838,44,96,494,97,494,"2017-01-31 10:12:23"
67839,28,6,702,6,701,"2017-01-31 10:12:23"
67840,24,360,703,360,702,"2017-01-31 10:12:23"
67841,21,184,710,184,709,"2017-01-31 10:12:23"
67842,43,102,393,103,393,"2017-01-31 10:12:24"
67843,40,102,160,103,160,"2017-01-31 10:12:24"
67844,20,120,708,120,707,"2017-01-31 10:12:24"
67845,12,247,99,248,100,"2017-01-31 10:12:24"
67846,18,30,97,30,98,"2017-01-31 10:12:24"
67847,16,482,100,482,101,"2017-01-31 10:12:24"
67848,34,500,495,499,495,"2017-01-31 10:12:24"
67849,4,90,92,91,92,"2017-01-31 10:12:25"
67850,23,302,709,302,708,"2017-01-31 10:12:25"
67851,37,504,736,503,736,"2017-01-31 10:12:25"
67852,25,427,704,427,703,"2017-01-31 10:12:25"
67853,2,60,709,60,708,"2017-01-31 10:12:25"
67854,31,489,241,488,241,"2017-01-31 10:12:25"
67855,21,184,709,184,708,"2017-01-31 10:12:26"
67856,24,360,702,360,701,"2017-01-31 10:12:26"
67857,28,6,701,6,700,"2017-01-31 10:12:26"
67858,34,499,495,498,495,"2017-01-31 10:12:26"
67859,16,482,101,482,102,"2017-01-31 10:12:26"
67860,18,30,98,30,99,"2017-01-31 10:12:26"
67861,12,248,100,249,101,"2017-01-31 10:12:26"
67862,20,120,707,120,706,"2017-01-31 10:12:27"
67863,40,103,160,104,160,"2017-01-31 10:12:27"
67864,43,103,393,104,393,"2017-01-31 10:12:27"
67865,22,255,711,255,710,"2017-01-31 10:12:27"
67866,44,97,494,98,494,"2017-01-31 10:12:27"
67867,25,427,703,427,702,"2017-01-31 10:12:27"
67868,2,60,708,60,707,"2017-01-31 10:12:27"
67869,31,488,241,487,241,"2017-01-31 10:12:27"
67870,21,184,708,183,707,"2017-01-31 10:12:27"
67871,24,360,701,360,700,"2017-01-31 10:12:27"
67872,4,91,92,92,92,"2017-01-31 10:12:28"
67873,37,503,736,502,736,"2017-01-31 10:12:28"
67874,22,255,710,255,709,"2017-01-31 10:12:28"
67875,43,104,393,105,393,"2017-01-31 10:12:28"
67876,40,104,160,105,160,"2017-01-31 10:12:28"
67877,20,120,706,120,705,"2017-01-31 10:12:28"
67878,12,249,101,250,102,"2017-01-31 10:12:28"
67879,18,30,99,30,100,"2017-01-31 10:12:29"
67880,16,482,102,482,103,"2017-01-31 10:12:29"
67881,34,498,495,497,495,"2017-01-31 10:12:29"
67882,28,6,700,6,699,"2017-01-31 10:12:29"
67883,23,302,708,302,707,"2017-01-31 10:12:29"
67884,44,98,494,99,494,"2017-01-31 10:12:29"
67885,25,427,702,427,701,"2017-01-31 10:12:29"
67886,2,60,707,60,706,"2017-01-31 10:12:29"
67887,31,487,241,486,241,"2017-01-31 10:12:29"
67888,21,183,707,182,706,"2017-01-31 10:12:29"
67889,24,360,700,360,699,"2017-01-31 10:12:30"
67890,4,92,92,93,92,"2017-01-31 10:12:30"
67891,37,502,736,501,736,"2017-01-31 10:12:30"
67892,22,255,709,255,708,"2017-01-31 10:12:30"
67893,43,105,393,106,393,"2017-01-31 10:12:30"
67894,40,105,160,106,160,"2017-01-31 10:12:30"
67895,20,120,705,120,704,"2017-01-31 10:12:30"
67896,12,250,102,250,103,"2017-01-31 10:12:31"
67897,18,30,100,30,101,"2017-01-31 10:12:31"
67898,16,482,103,482,104,"2017-01-31 10:12:31"
67899,34,497,495,496,495,"2017-01-31 10:12:31"
67900,28,6,699,6,698,"2017-01-31 10:12:31"
67901,24,360,699,360,698,"2017-01-31 10:12:31"
67902,21,182,706,183,705,"2017-01-31 10:12:31"
67903,31,486,241,485,241,"2017-01-31 10:12:31"
67904,2,60,706,60,705,"2017-01-31 10:12:32"
67905,25,427,701,427,700,"2017-01-31 10:12:32"
67906,44,99,494,100,494,"2017-01-31 10:12:32"
67907,23,302,707,302,706,"2017-01-31 10:12:32"
67908,4,93,92,94,91,"2017-01-31 10:12:32"
67909,34,496,495,495,495,"2017-01-31 10:12:33"
67910,16,482,104,482,105,"2017-01-31 10:12:33"
67911,18,30,101,30,102,"2017-01-31 10:12:33"
67912,12,250,103,250,104,"2017-01-31 10:12:33"
67913,20,120,704,120,703,"2017-01-31 10:12:33"
67914,40,106,160,107,160,"2017-01-31 10:12:33"
67915,43,106,393,107,393,"2017-01-31 10:12:33"
67916,22,255,708,255,707,"2017-01-31 10:12:33"
67917,37,501,736,500,736,"2017-01-31 10:12:34"
67918,28,6,698,6,697,"2017-01-31 10:12:34"
67919,24,360,698,360,697,"2017-01-31 10:12:34"
67920,21,183,705,183,704,"2017-01-31 10:12:34"
67921,31,485,241,484,241,"2017-01-31 10:12:34"
67922,2,60,705,60,704,"2017-01-31 10:12:35"
67923,25,427,700,427,699,"2017-01-31 10:12:35"
67924,44,100,494,101,494,"2017-01-31 10:12:35"
67925,23,302,706,302,705,"2017-01-31 10:12:35"
67926,4,94,91,95,91,"2017-01-31 10:12:35"
67927,34,495,495,494,495,"2017-01-31 10:12:35"
67928,16,482,105,482,106,"2017-01-31 10:12:36"
67929,18,30,102,30,103,"2017-01-31 10:12:36"
67930,12,250,104,251,105,"2017-01-31 10:12:36"
67931,20,120,703,120,702,"2017-01-31 10:12:36"
67932,40,107,160,108,160,"2017-01-31 10:12:36"
67933,43,107,393,108,393,"2017-01-31 10:12:36"
67934,22,255,707,255,706,"2017-01-31 10:12:36"
67935,37,500,736,499,736,"2017-01-31 10:12:36"
67936,28,6,697,6,696,"2017-01-31 10:12:37"
67937,24,360,697,360,696,"2017-01-31 10:12:37"
67938,21,183,704,184,703,"2017-01-31 10:12:37"
67939,31,484,241,483,241,"2017-01-31 10:12:37"
67940,2,60,704,60,703,"2017-01-31 10:12:37"
67941,25,427,699,427,698,"2017-01-31 10:12:37"
67942,44,101,494,102,494,"2017-01-31 10:12:37"
67943,23,302,705,302,704,"2017-01-31 10:12:37"
67944,4,95,91,96,91,"2017-01-31 10:12:37"
67945,37,499,736,498,736,"2017-01-31 10:12:37"
67946,22,255,706,255,705,"2017-01-31 10:12:38"
67947,43,108,393,109,393,"2017-01-31 10:12:38"
67948,40,108,160,109,160,"2017-01-31 10:12:38"
67949,20,120,702,120,701,"2017-01-31 10:12:38"
67950,12,251,105,252,106,"2017-01-31 10:12:38"
67951,18,30,103,30,104,"2017-01-31 10:12:38"
67952,16,482,106,482,107,"2017-01-31 10:12:38"
67953,34,494,495,493,495,"2017-01-31 10:12:38"
67954,28,6,696,6,695,"2017-01-31 10:12:38"
67955,23,302,704,303,704,"2017-01-31 10:12:39"
67956,44,102,494,103,494,"2017-01-31 10:12:39"
67957,25,427,698,427,697,"2017-01-31 10:12:39"
67958,2,60,703,60,702,"2017-01-31 10:12:39"
67959,31,483,241,482,241,"2017-01-31 10:12:39"
67960,21,184,703,184,702,"2017-01-31 10:12:39"
67961,24,360,696,360,695,"2017-01-31 10:12:39"
67962,4,96,91,97,91,"2017-01-31 10:12:39"
67963,22,255,705,255,704,"2017-01-31 10:12:39"
67964,37,498,736,497,736,"2017-01-31 10:12:40"
67965,43,109,393,110,393,"2017-01-31 10:12:40"
67966,40,109,160,110,160,"2017-01-31 10:12:40"
67967,20,120,701,120,700,"2017-01-31 10:12:40"
67968,12,252,106,252,107,"2017-01-31 10:12:40"
67969,18,30,104,30,105,"2017-01-31 10:12:40"
67970,16,482,107,482,108,"2017-01-31 10:12:40"
67971,34,493,495,492,495,"2017-01-31 10:12:40"
67972,28,6,695,6,694,"2017-01-31 10:12:40"
67973,23,303,704,304,703,"2017-01-31 10:12:41"
67974,44,103,494,104,494,"2017-01-31 10:12:41"
67975,4,97,91,98,91,"2017-01-31 10:12:41"
67976,24,360,695,360,694,"2017-01-31 10:12:41"
67977,21,184,702,184,701,"2017-01-31 10:12:41"
67978,31,482,241,481,241,"2017-01-31 10:12:41"
67979,2,60,702,60,701,"2017-01-31 10:12:41"
67980,25,427,697,428,696,"2017-01-31 10:12:41"
67981,22,255,704,255,703,"2017-01-31 10:12:41"
67982,23,304,703,304,702,"2017-01-31 10:12:42"
67983,28,6,694,6,693,"2017-01-31 10:12:42"
67984,34,492,495,491,495,"2017-01-31 10:12:42"
67985,16,482,108,482,109,"2017-01-31 10:12:42"
67986,18,30,105,30,106,"2017-01-31 10:12:42"
67987,12,252,107,253,108,"2017-01-31 10:12:42"
67988,20,120,700,120,699,"2017-01-31 10:12:42"
67989,40,110,160,111,160,"2017-01-31 10:12:42"
67990,43,110,393,111,393,"2017-01-31 10:12:42"
67991,37,497,736,496,736,"2017-01-31 10:12:43"
67992,44,104,494,105,494,"2017-01-31 10:12:43"
67993,4,98,91,99,91,"2017-01-31 10:12:43"
67994,24,360,694,360,693,"2017-01-31 10:12:43"
67995,21,184,701,185,700,"2017-01-31 10:12:43"
67996,31,481,241,480,241,"2017-01-31 10:12:43"
67997,2,60,701,60,700,"2017-01-31 10:12:43"
67998,25,428,696,429,695,"2017-01-31 10:12:43"
67999,22,255,703,255,702,"2017-01-31 10:12:43"
68000,23,304,702,304,701,"2017-01-31 10:12:44"
68001,28,6,693,6,692,"2017-01-31 10:12:44"
68002,34,491,495,490,495,"2017-01-31 10:12:44"
68003,16,482,109,481,109,"2017-01-31 10:12:44"
68004,18,30,106,30,107,"2017-01-31 10:12:44"
68005,12,253,108,253,109,"2017-01-31 10:12:44"
68006,20,120,699,120,698,"2017-01-31 10:12:44"
68007,40,111,160,112,160,"2017-01-31 10:12:44"
68008,43,111,393,112,393,"2017-01-31 10:12:45"
68009,37,496,736,495,736,"2017-01-31 10:12:45"
68010,2,60,700,60,699,"2017-01-31 10:12:45"
68011,25,429,695,430,694,"2017-01-31 10:12:45"
68012,31,480,241,479,241,"2017-01-31 10:12:45"
68013,21,185,700,186,699,"2017-01-31 10:12:45"
68014,24,360,693,360,692,"2017-01-31 10:12:45"
68015,18,30,107,31,108,"2017-01-31 10:12:45"
68016,12,253,109,253,110,"2017-01-31 10:12:45"
68017,20,120,698,120,697,"2017-01-31 10:12:45"
68018,40,112,160,113,160,"2017-01-31 10:12:46"
68019,43,112,393,113,393,"2017-01-31 10:12:46"
68020,22,255,702,255,701,"2017-01-31 10:12:46"
68021,44,105,494,106,494,"2017-01-31 10:12:46"
68022,4,99,91,100,91,"2017-01-31 10:12:46"
68023,16,481,109,480,110,"2017-01-31 10:12:46"
68024,21,186,699,186,698,"2017-01-31 10:12:46"
68025,31,479,241,478,241,"2017-01-31 10:12:46"
68026,25,430,694,430,693,"2017-01-31 10:12:47"
68027,2,60,699,60,698,"2017-01-31 10:12:47"
68028,37,495,736,494,736,"2017-01-31 10:12:47"
68029,23,304,701,304,700,"2017-01-31 10:12:47"
68030,28,6,692,6,691,"2017-01-31 10:12:47"
68031,34,490,495,489,495,"2017-01-31 10:12:47"
68032,24,360,692,360,691,"2017-01-31 10:12:47"
68033,18,31,108,31,109,"2017-01-31 10:12:47"
68034,12,253,110,253,111,"2017-01-31 10:12:48"
68035,20,120,697,120,696,"2017-01-31 10:12:48"
68036,40,113,160,114,160,"2017-01-31 10:12:48"
68037,43,113,393,114,393,"2017-01-31 10:12:48"
68038,22,255,701,255,700,"2017-01-31 10:12:48"
68039,44,106,494,107,494,"2017-01-31 10:12:48"
68040,4,100,91,101,91,"2017-01-31 10:12:48"
68041,16,480,110,481,111,"2017-01-31 10:12:48"
68042,21,186,698,186,697,"2017-01-31 10:12:48"
68043,31,478,241,477,241,"2017-01-31 10:12:48"
68044,25,430,693,430,692,"2017-01-31 10:12:49"
68045,2,60,698,60,697,"2017-01-31 10:12:49"
68046,37,494,736,493,736,"2017-01-31 10:12:49"
68047,23,304,700,304,699,"2017-01-31 10:12:49"
68048,28,6,691,6,690,"2017-01-31 10:12:49"
68049,34,489,495,488,495,"2017-01-31 10:12:49"
68050,24,360,691,360,690,"2017-01-31 10:12:49"
68051,18,31,109,31,110,"2017-01-31 10:12:49"
68052,12,253,111,253,112,"2017-01-31 10:12:50"
68053,20,120,696,120,695,"2017-01-31 10:12:50"
68054,40,114,160,115,160,"2017-01-31 10:12:50"
68055,43,114,393,115,393,"2017-01-31 10:12:50"
68056,22,255,700,255,699,"2017-01-31 10:12:50"
68057,44,107,494,108,494,"2017-01-31 10:12:50"
68058,4,101,91,102,91,"2017-01-31 10:12:50"
68059,16,481,111,481,112,"2017-01-31 10:12:50"
68060,21,186,697,187,696,"2017-01-31 10:12:50"
68061,31,477,241,476,241,"2017-01-31 10:12:50"
68062,25,430,692,431,691,"2017-01-31 10:12:51"
68063,2,60,697,60,696,"2017-01-31 10:12:51"
68064,37,493,736,492,736,"2017-01-31 10:12:51"
68065,23,304,699,304,698,"2017-01-31 10:12:51"
68066,28,6,690,6,689,"2017-01-31 10:12:51"
68067,34,488,495,487,495,"2017-01-31 10:12:51"
68068,24,360,690,360,689,"2017-01-31 10:12:51"
68069,18,31,110,31,111,"2017-01-31 10:12:51"
68070,12,253,112,252,112,"2017-01-31 10:12:51"
68071,20,120,695,120,694,"2017-01-31 10:12:51"
68072,40,115,160,116,160,"2017-01-31 10:12:52"
